"gender","age","height","weight"
"M",17,188,74
"F",17,158,44
"M",17,167,70
"F",17,158,49
"M",17,174,66
"M",17,166,56
"M",17,176,63
"M",17,174,69
"M",17,161,63
"M",17,171,61
"F",17,160,52
"M",17,168,64
"F",17,151,47
"M",17,178,72
"M",17,172,88
"F",17,150,56
"M",17,176,61
"F",17,160,53
"F",17,157,52
"M",17,175,77
"F",17,156,53
"F",17,159,60
"F",17,153,61
"F",17,154,47
"F",17,165,87
"F",17,164,53
"F",17,168,61
"F",17,164,54
"M",17,165,64
"F",17,159,50
"M",17,158,51
"M",17,183,60
"M",17,179,75
"M",17,169,75
"M",17,174,62
"F",17,161,47
"F",17,157,61
"F",17,158,57
"M",17,172,51
"F",17,160,52
"F",17,148,51
"F",17,155,44
"F",17,161,62
"F",17,156,56
"M",17,182,76
"M",17,175,54
"M",17,175,61
"M",17,168,52
"F",17,159,49
"F",17,159,79
"F",17,157,45
"M",17,168,65
"F",17,163,61
"F",17,159,53
"M",17,158,58
"M",17,168,63
"M",17,180,81
"M",17,178,63
"F",17,149,39
"M",17,180,95
"M",17,162,63
"F",17,153,53
"F",17,160,61
"M",17,172,79
"M",17,171,56
"F",17,159,54
"M",17,176,65
"M",17,163,44
"M",17,162,52
"F",17,162,52
"F",17,161,55
"F",17,153,59
"F",17,162,56
"M",17,169,67
"F",17,160,51
"F",17,152,52
"F",17,157,51
"F",17,154,68
"F",17,152,39
"M",17,156,57
"F",17,167,55
"M",17,166,52
"M",17,176,64
"M",17,173,61
"M",17,169,67
"M",17,173,60
"M",17,166,60
"F",17,161,43
"F",17,158,56
"M",17,172,53
"M",17,174,53
"F",17,161,55
"M",17,164,53
"M",17,184,85
"F",17,156,51
"F",17,145,47
"M",17,158,51
"F",17,155,46
"M",17,166,62
"F",17,158,55
"M",17,183,67
"F",17,166,50
"M",17,173,59
"M",17,176,83
"F",17,156,50
"M",17,168,59
"F",17,165,57
"M",17,166,57
"M",17,175,59
"M",17,166,53
"M",17,173,53
"M",17,171,68
"F",17,153,55
"F",17,152,52
"F",17,163,62
"F",17,161,45
"F",17,155,73
"F",17,160,62
"M",17,168,61
"M",17,169,66
"M",17,169,64
"F",17,148,45
"F",17,157,53
"F",17,161,53
"M",17,180,74
"M",17,174,61
"M",17,173,61
"F",17,154,47
"F",17,160,46
"F",17,162,61
"F",17,150,42
"F",17,156,53
"M",17,167,58
"F",17,152,48
"M",17,169,54
"M",17,176,64
"M",17,172,66
"M",17,170,85
"M",17,175,69
"F",17,162,48
"M",17,172,65
"F",17,163,53
"F",17,165,63
"M",17,172,91
"F",17,162,57
"F",17,156,57
"M",17,171,61
"M",17,165,53
"M",17,169,58
"F",17,154,55
"F",17,155,48
"M",17,165,57
"M",17,170,53
"M",17,163,52
"M",17,172,81
"F",17,160,52
"F",17,166,54
"F",17,157,55
"F",17,163,43
"F",17,161,54
"F",17,160,48
"F",17,165,66
"M",17,158,53
"F",17,162,56
"F",17,152,43
"M",17,167,61
"M",17,175,59
"F",17,156,58
"F",17,160,47
"F",17,160,60
"F",17,155,54
"F",17,158,49
"F",17,160,50
"F",17,158,56
"F",17,156,51
"M",17,168,63
"F",17,157,54
"F",17,156,43
"F",17,159,53
"M",17,167,65
"M",17,155,58
"M",17,178,84
"F",17,164,51
"M",17,168,65
"M",17,176,65
"M",17,166,58
"F",17,162,56
"M",17,175,53
"M",17,176,61
"F",17,161,48
"F",17,163,53
"F",17,166,57
"M",17,170,57
"F",17,166,53
"F",17,155,56
"M",17,176,58
"M",17,171,59
"M",17,166,49
"M",17,170,87
"M",17,164,56
"F",17,156,52
"M",17,171,57
"F",17,156,49
"M",17,176,64
"M",17,180,56
"F",17,154,40
"F",17,163,67
"F",17,159,50
"F",17,160,54
"F",17,158,50
"F",17,161,57
"M",17,177,59
"M",17,165,53
"F",17,158,55
"F",17,159,51
"F",17,162,59
"F",17,159,54
"M",17,162,61
"M",17,171,61
"M",17,167,63
"M",17,186,70
"M",17,175,60
"M",17,172,55
"M",17,168,55
"M",17,168,63
"F",17,154,81
"M",17,169,58
"M",17,185,65
"F",17,157,61
"F",17,159,46
"M",17,166,52
"F",17,173,62
"F",17,159,55
"M",17,171,64
"M",17,160,59
"M",17,179,75
"M",17,166,63
"M",17,178,80
"M",17,168,87
"M",17,164,49
"F",17,156,48
"F",17,154,66
"F",17,145,41
"F",17,172,66
"F",17,159,47
"M",17,168,78
"M",17,170,67
"M",17,171,67
"M",17,171,58
"F",17,157,48
"M",17,181,92
"F",17,158,55
"F",17,158,54
"F",17,166,53
"M",17,184,86
"M",17,174,57
"M",17,173,61
"F",17,158,59
"F",17,163,51
"F",17,163,52
"F",17,158,46
"F",17,158,52
"M",17,171,53
"M",17,172,53
"M",17,166,65
"F",17,157,59
"F",17,163,50
"M",17,175,61
"M",17,174,58
"F",17,159,51
"F",17,162,51
"F",17,162,55
"M",17,176,62
"F",17,159,73
"M",17,161,73
"M",17,178,68
"M",17,164,63
"F",17,156,54
"M",17,176,62
"F",17,158,52
"F",17,162,68
"M",17,173,51
"M",17,170,58
"M",17,166,60
"M",17,168,72
"M",17,168,59
"F",17,158,49
"F",17,152,48
"M",17,177,77
"M",17,170,67
"F",17,155,45
"F",17,154,45
"M",17,174,67
"F",17,163,54
"M",17,170,82
"M",17,181,72
"M",17,168,95
"M",17,168,54
"M",17,170,66
"M",17,165,60
"F",17,148,50
"M",17,169,58
"F",17,160,53
"F",17,150,53
"F",17,154,53
"M",17,180,72
"F",17,162,52
"M",17,174,50
"M",17,168,52
"M",17,168,66
"M",17,178,69
"M",17,174,71
"M",17,182,67
"F",17,152,47
"M",17,173,54
"F",17,155,45
"M",17,174,52
"F",17,148,38
"M",17,178,82
"F",17,160,57
"M",17,163,55
"M",17,175,63
"F",17,159,47
"M",17,162,61
"M",17,167,55
"F",17,155,58
"M",17,168,52
"M",17,161,48
"F",17,154,60
"M",17,170,53
"F",17,169,54
"M",17,173,81
"F",17,160,67
"M",17,171,60
"F",17,155,49
"F",17,149,50
"M",17,169,64
"F",17,154,65
"M",17,172,53
"M",17,182,77
"M",17,163,49
"F",17,157,53
"M",17,168,67
"M",17,158,83
"M",17,172,68
"M",17,175,65
"M",17,178,70
"M",17,158,47
"F",17,161,52
"F",17,150,47
"M",17,162,67
"M",17,168,57
"M",17,174,60
"F",17,158,49
"F",17,164,49
"M",17,170,53
"M",17,173,62
"M",17,164,66
"F",17,160,49
"M",17,165,50
"F",17,160,50
"M",17,163,56
"M",17,181,92
"F",17,161,60
"F",17,161,53
"M",17,180,65
"F",17,160,51
"M",17,173,54
"M",17,165,66
"M",17,173,53
"F",17,164,46
"F",17,155,44
"F",17,160,60
"M",17,169,62
"F",17,157,41
"F",17,163,53
"F",17,157,56
"F",17,161,51
"M",17,172,73
"F",17,152,48
"F",17,153,43
"M",17,174,68
"M",17,165,68
"M",17,163,48
"M",17,168,71
"M",17,170,61
"F",17,155,52
"F",17,152,39
"F",17,151,45
"F",17,160,50
"F",17,157,54
"F",17,158,55
"M",17,160,66
"F",17,155,54
"F",17,155,51
"F",17,163,54
"F",17,153,55
"F",17,156,48
"F",17,163,57
"M",17,165,45
"F",17,153,52
"M",17,162,54
"F",17,162,51
"F",17,162,66
"F",17,156,54
"M",17,175,65
"F",17,144,46
"M",17,165,51
"M",17,167,57
"M",17,160,51
"F",17,158,50
"F",17,160,42
"M",17,169,57
"F",17,153,42
"M",17,177,68
"M",17,158,46
"F",17,162,54
"M",17,169,59
"F",17,156,51
"F",17,160,48
"F",17,155,54
"F",17,160,73
"M",17,188,77
"M",17,155,39
"M",17,178,61
"F",17,156,51
"M",17,163,55
"M",17,165,62
"F",17,154,52
"F",17,163,51
"M",17,174,66
"M",17,167,51
"F",17,158,42
"M",17,172,59
"M",17,177,71
"F",17,153,54
"F",17,163,61
"F",17,150,48
"M",17,172,64
"M",17,165,58
"M",17,173,58
"M",17,176,76
"M",17,172,77
"M",17,189,68
"M",17,166,87
"F",17,171,52
"F",17,157,52
"F",17,163,55
"F",17,154,55
"F",17,157,53
"M",17,165,72
"F",17,159,53
"F",17,155,53
"M",17,176,56
"M",17,168,58
"M",17,167,56
"M",17,167,60
"F",17,148,47
"F",17,155,48
"M",17,167,51
"M",17,171,60
"F",17,151,41
"F",17,152,49
"M",17,171,67
"M",17,172,67
"F",17,147,49
"F",17,164,57
"M",17,161,53
"M",17,168,88
"M",17,169,62
"M",17,166,58
"M",17,165,54
"M",17,173,64
"M",17,180,66
"F",17,155,46
"M",17,173,57
"F",17,149,43
"F",17,156,52
"M",17,169,56
"F",17,162,54
"M",17,170,52
"F",17,157,60
"F",17,158,47
"F",17,166,57
"M",17,174,58
"M",17,173,54
"M",17,167,54
"M",17,168,63
"F",17,159,52
"F",17,153,51
"F",17,154,49
"F",17,152,53
"M",17,163,79
"M",17,157,49
"M",17,174,58
"M",17,180,63
"M",17,166,66
"F",17,162,51
"F",17,146,47
"M",17,166,62
"M",17,177,57
"F",17,155,45
"F",17,162,51
"F",17,155,56
"M",17,170,65
"F",17,166,58
"M",17,169,53
"M",17,173,82
"M",17,173,73
"M",17,169,64
"F",17,160,53
"M",17,167,55
"M",17,161,77
"F",17,163,59
"F",17,154,44
"F",17,166,56
"F",17,160,52
"M",17,174,74
"F",17,144,41
"M",17,163,57
"F",17,154,51
"M",17,172,68
"M",17,168,71
"F",17,156,66
"M",17,175,53
"M",17,167,92
"M",17,169,85
"F",17,149,50
"M",17,177,97
"M",17,176,99
"F",17,164,58
"M",17,169,58
"M",17,166,56
"F",17,166,52
"M",17,161,53
"F",17,150,46
"F",17,169,72
"M",17,167,57
"M",17,167,59
"F",17,162,55
"F",17,156,43
"M",17,175,58
"M",17,169,49
"F",17,155,47
"F",17,155,49
"M",17,180,76
"F",17,163,55
"M",17,171,60
"M",17,173,60
"F",17,161,47
"F",17,159,58
"F",17,161,44
"F",17,161,60
"M",17,181,60
"F",17,156,45
"M",17,184,71
"M",17,168,57
"F",17,161,56
"M",17,167,59
"F",17,156,75
"M",17,171,66
"F",17,157,48
"M",17,172,77
"F",17,160,45
"M",17,174,67
"M",17,169,44
"M",17,171,56
"F",17,161,57
"M",17,170,58
"M",17,170,57
"M",17,166,52
"F",17,150,36
"F",17,163,70
"F",17,159,57
"F",17,155,50
"F",17,161,57
"F",17,170,52
"M",17,166,57
"M",17,176,59
"M",17,172,70
"F",17,153,54
"F",17,153,51
"F",17,161,58
"F",17,153,44
"F",17,171,57
"F",17,152,46
"M",17,186,86
"F",17,144,52
"M",17,171,64
"M",17,161,56
"M",17,175,66
"F",17,151,42
"F",17,157,55
"F",17,159,43
"F",17,154,41
"F",17,147,80
"M",17,171,71
"M",17,171,63
"M",17,173,54
"M",17,174,70
"M",17,170,68
"M",17,170,65
"M",17,173,66
"F",17,161,54
"M",17,171,79
"F",17,157,52
"M",17,181,86
"F",17,166,53
"F",17,167,56
"F",17,164,55
"M",17,167,66
"F",17,155,60
"F",17,155,71
"M",17,164,55
"F",17,162,59
"F",17,158,68
"F",17,158,52
"M",17,164,69
"F",17,157,51
"F",17,157,46
"M",17,172,64
"M",17,167,58
"M",17,163,48
"M",17,177,71
"M",17,179,60
"M",17,170,63
"F",17,146,45
"F",17,156,57
"M",17,173,59
"F",17,164,43
"F",17,158,46
"F",17,150,53
"F",17,166,59
"F",17,153,53
"M",17,163,55
"M",17,170,73
"M",17,173,71
"M",17,173,75
"F",17,151,61
"F",17,157,52
"M",17,171,58
"F",17,157,63
"F",17,158,57
"F",17,154,45
"F",17,148,43
"M",17,175,79
"F",17,154,52
"M",17,183,66
"M",17,168,60
"M",17,166,57
"F",17,156,50
"M",17,173,50
"F",17,160,57
"M",17,173,57
"F",17,162,49
"M",17,171,75
"M",17,170,60
"M",17,173,84
"M",17,162,59
"M",17,159,62
"M",17,175,67
"M",17,179,61
"F",17,162,59
"M",17,169,61
"M",17,166,52
"M",17,167,63
"M",17,174,76
"M",17,176,58
"F",17,147,53
"M",17,161,44
"M",17,181,78
"M",17,180,62
"F",17,156,59
"F",17,158,47
"F",17,164,58
"F",17,166,52
"F",17,161,51
"F",17,156,53
"M",17,177,67
"F",17,154,48
"M",17,166,68
"M",17,171,51
"F",17,164,55
"F",17,160,56
"F",17,165,63
"F",17,156,52
"M",17,175,66
"M",17,178,83
"M",17,175,65
"F",17,165,51
"M",17,172,59
"M",17,176,65
"F",17,158,55
"F",17,169,55
"F",17,153,49
"M",17,180,68
"M",17,173,56
"M",17,169,46
"F",17,156,43
"F",17,151,46
"F",17,153,48
"F",17,168,58
"M",17,182,94
"F",17,163,59
"M",17,173,48
"M",17,165,82
"M",17,172,69
"M",17,168,57
"M",17,160,67
"F",17,159,53
"F",17,163,53
"M",17,163,60
"M",17,168,65
"M",17,168,58
"F",17,157,50
"M",17,179,61
"F",17,164,57
"F",17,164,58
"M",17,171,56
"M",17,166,61
"M",17,165,61
"F",17,157,54
"F",17,163,57
"M",17,172,58
"M",17,163,52
"M",17,163,64
"F",17,151,52
"F",17,156,46
"M",17,166,59
"M",17,170,73
"M",17,166,51
"F",17,161,53
"M",17,173,67
"F",17,170,60
"F",17,165,56
"M",17,169,53
"M",17,175,85
"F",17,150,59
"M",17,174,76
"F",17,158,42
"F",17,159,67
"F",17,159,51
"F",17,161,56
"M",17,167,62
"F",17,164,53
"M",17,157,64
"F",17,153,56
"M",17,176,77
"F",17,170,65
"F",17,159,57
"M",17,169,59
"F",17,160,49
"F",17,160,59
"F",17,161,57
"M",17,176,64
"M",17,163,54
"F",17,162,44
"M",17,169,58
"F",17,156,51
"M",17,165,53
"M",17,172,61
"F",17,158,47
"F",17,160,52
"M",17,153,45
"F",17,162,43
"M",17,170,79
"M",17,175,54
"M",17,172,56
"M",17,168,59
"M",17,163,48
"F",17,164,59
"M",17,169,62
"F",17,153,49
"M",17,166,54
"M",17,161,70
"M",17,179,94
"M",17,162,47
"F",17,165,52
"F",17,161,58
"M",17,167,66
"M",17,165,64
"M",17,187,79
"M",17,166,56
"F",17,156,63
"M",17,157,58
"F",17,151,56
"M",17,179,55
"M",17,169,64
"M",17,170,71
"M",17,170,51
"F",17,158,56
"F",17,153,39
"M",17,165,63
"F",17,159,54
"M",17,168,50
"F",17,153,55
"M",17,183,69
"F",17,159,50
"F",17,153,45
"F",17,158,48
"M",17,167,55
"F",17,163,62
"F",17,160,76
"M",17,167,57
"M",17,165,42
"F",17,152,44
"M",17,167,53
"F",17,142,44
"M",17,161,66
"M",17,164,65
"M",17,166,58
"F",17,156,55
"F",17,161,50
"M",17,175,86
"F",17,163,71
"M",17,179,81
"M",17,179,63
"F",17,143,41
"F",17,166,62
"M",17,177,69
"M",17,176,63
"M",17,177,56
"F",17,154,61
"F",17,161,53
"M",17,174,69
"F",17,148,42
"M",17,164,52
"F",17,158,47
"M",17,169,76
"F",17,159,47
"M",17,174,72
"M",17,162,59
"M",17,161,55
"F",17,156,47
"F",17,162,61
"F",17,156,55
"M",17,179,82
"F",17,156,65
"M",17,172,56
"M",17,172,75
"M",17,173,67
"M",17,178,63
"M",17,173,76
"M",17,167,71
"F",17,160,61
"F",17,149,71
"M",17,167,53
"F",17,160,66
"F",17,160,50
"F",17,155,49
"M",17,166,56
"M",17,170,74
"F",17,163,49
"M",17,173,58
"M",17,172,66
"M",17,181,66
"M",17,172,64
"F",17,157,55
"F",17,149,48
"F",17,159,51
"F",17,163,56
"M",17,162,49
"F",17,161,51
"F",17,160,55
"M",17,175,73
"F",17,150,40
"F",17,159,51
"M",17,170,55
"F",17,158,54
"F",17,158,57
"F",17,149,40
"M",17,175,51
"F",17,161,48
"M",17,174,67
"F",17,155,40
"M",17,181,63
"M",17,168,67
"M",17,182,58
"F",17,156,62
"F",17,155,50
"M",17,173,74
"M",17,176,58
"M",17,172,65
"F",17,150,47
"F",17,154,44
"M",17,163,52
"F",17,149,44
"F",17,163,58
"F",17,161,62
"F",17,162,48
"F",17,159,62
"F",17,156,53
"F",17,173,80
"F",17,159,51
"F",17,171,69
"M",17,173,77
"M",17,173,61
"M",17,172,66
"F",17,157,53
"F",17,167,55
"M",17,183,93
"F",17,144,50
"F",17,161,51
"F",17,161,49
"M",17,182,77
"M",17,176,63
"F",17,161,45
"M",17,167,77
"F",17,159,59
"F",17,144,47
"F",17,160,57
"M",17,167,58
"M",17,175,57
"F",17,168,76
"M",17,176,56
"F",17,164,53
"M",17,163,50
"F",17,152,50
"F",17,154,44
"M",17,170,51
"M",17,166,62
"F",17,165,53
"F",17,164,49
"F",17,175,68
"F",17,154,43
"F",17,159,61
"F",17,164,57
"F",17,153,54
"M",17,168,48
"F",17,165,56
"M",17,178,62
"F",17,161,48
"M",17,177,59
"F",17,162,60
"F",17,161,47
"M",17,180,83
"M",17,157,47
"F",17,158,46
"F",17,164,57
"F",17,158,46
"M",17,161,54
"M",17,176,60
"M",17,175,97
"M",17,163,97
"F",17,173,89
"F",17,152,49
"M",17,189,57
"M",17,172,55
"M",17,180,55
"F",17,157,38
"F",17,157,47
"M",17,177,69
"M",17,170,61
"M",17,167,62
"M",17,174,54
"M",17,172,58
"F",17,160,47
"M",17,162,56
"M",17,166,53
"M",17,174,84
"F",17,160,62
"M",17,167,53
"F",17,162,60
"F",17,147,53
"F",17,161,52
"M",17,181,75
"F",17,157,52
"F",17,152,52
"M",17,176,75
"F",17,159,76
"M",17,169,77
"F",17,155,46
"F",17,157,52
"F",17,159,59
"M",17,162,57
"F",17,155,42
"F",17,149,65
"F",17,160,64
"F",17,159,50
"M",17,165,52
"F",17,150,43
"M",17,170,65
"M",17,172,50
"F",17,152,59
"M",17,171,87
"F",17,157,55
"M",17,163,52
"M",17,178,66
"M",17,171,66
"M",17,176,64
"F",17,154,49
"M",17,168,46
"M",17,175,75
"M",17,170,55
"F",17,153,52
"M",17,167,76
"M",17,172,59
"M",17,166,65
"F",17,156,58
"F",17,159,85
"M",17,176,59
"M",17,170,46
"F",17,158,52
"F",17,175,52
"F",17,154,41
"F",17,160,50
"F",17,161,56
"F",17,157,51
"M",17,166,53
"M",17,163,54
"M",17,167,54
"M",17,175,66
"M",17,167,61
"F",17,167,53
"M",17,169,60
"M",17,169,55
"F",17,149,46
"F",17,168,69
"F",17,164,66
"F",17,149,59
"F",17,168,59
"M",17,173,62
"F",17,139,45
"F",17,164,53
"F",17,157,63
"F",17,156,45
"M",17,161,54
"F",17,156,61
"F",17,155,49
"M",17,173,58
"M",17,169,63
"F",17,165,54
"F",17,154,62
"F",17,153,57
"F",17,159,53
"M",17,167,50
"F",17,161,57
"M",17,163,49
"F",17,160,51
"F",17,160,59
"M",17,169,54
"M",17,170,60
"M",17,167,64
"M",17,167,57
"M",17,167,52
"M",17,175,73
"F",17,158,57
"F",17,160,55
"M",17,179,68
"M",17,168,53
"M",17,170,64
"F",17,160,47
"M",17,170,57
"F",17,158,50
"F",17,167,69
"F",17,158,57
"F",17,159,64
"F",17,153,47
"F",17,156,48
"M",17,164,58
"M",17,181,68
"F",17,165,65
"M",17,174,61
"M",17,178,63
"M",17,172,64
"M",17,176,64
"M",17,166,54
"F",17,162,55
"M",17,169,53
"M",17,168,58
"F",17,156,48
"M",17,171,59
"F",17,157,50
"F",17,153,50
"M",17,153,48
"M",17,169,73
"F",17,158,65
"F",17,150,37
"M",17,164,69
"F",17,151,58
"F",17,155,43
"F",17,169,58
"F",17,156,46
"F",17,148,45
"F",17,152,49
"M",17,175,72
"F",17,152,46
"M",17,170,55
"F",17,155,62
"M",17,178,70
"F",17,153,48
"F",17,164,59
"F",17,160,48
"M",17,167,90
"M",17,174,59
"M",17,171,57
"F",17,160,58
"M",17,165,57
"M",17,175,54
"F",17,157,41
"M",17,167,87
"F",17,155,45
"F",17,156,50
"F",17,152,48
"M",17,165,65
"M",17,171,44
"F",17,166,77
"F",17,155,55
"M",17,171,62
"M",17,163,63
"M",17,168,54
"M",17,159,71
"F",17,161,54
"F",17,157,78
"M",17,169,60
"M",17,164,64
"F",17,159,44
"F",17,165,50
"M",17,167,68
"F",17,145,51
"M",17,170,62
"M",17,175,58
"M",17,164,54
"M",17,176,89
"M",17,171,60
"M",17,177,67
"M",17,172,53
"F",17,160,70
"F",17,156,53
"M",17,172,59
"F",17,160,56
"F",17,157,52
"F",17,168,69
"M",17,168,55
"M",17,167,57
"F",17,149,43
"F",17,167,64
"F",17,155,59
"M",17,175,61
"M",17,174,59
"F",17,160,64
"M",17,167,60
"F",17,158,58
"F",17,166,67
"F",17,165,49
"F",17,163,63
"M",17,178,79
"F",17,166,53
"F",17,160,48
"F",17,157,54
"M",17,171,68
"F",17,169,74
"M",17,167,62
"M",17,168,54
"F",17,164,49
"F",17,151,54
"M",17,166,57
"F",17,151,69
"M",17,173,62
"F",17,163,49
"M",17,168,54
"F",17,160,54
"M",17,165,53
"F",17,160,50
"F",17,155,57
"F",17,156,54
"F",17,158,61
"M",17,178,67
"M",17,168,53
"F",17,159,49
"F",17,162,56
"M",17,166,58
"M",17,171,57
"M",17,173,53
"F",17,158,62
"F",17,167,72
"F",17,164,53
"F",17,158,76
"F",17,157,59
"F",17,158,51
"F",17,161,58
"F",17,147,63
"F",17,157,50
"F",17,156,48
"M",17,169,64
"M",17,177,58
"M",17,169,64
"F",17,150,40
"F",17,155,48
"F",17,161,46
"M",17,154,48
"F",17,156,55
"M",17,172,54
"F",17,163,58
"M",17,182,63
"F",17,153,41
"M",17,172,61
"M",17,161,64
"M",17,162,46
"F",17,148,50
"M",17,167,58
"M",17,171,60
"F",17,158,47
"M",17,163,51
"M",17,153,47
"F",17,154,40
"M",17,162,55
"F",17,155,60
"F",17,144,49
"M",17,168,70
"M",17,168,60
"F",17,160,44
"M",17,163,48
"M",17,168,62
"M",17,165,45
"F",17,154,43
"F",17,152,43
"F",17,156,46
"M",17,169,64
"M",17,171,66
"M",17,174,86
"M",17,172,58
"M",17,171,61
"M",17,175,67
"F",17,155,56
"M",17,175,74
"F",17,164,60
"F",17,150,42
"F",17,146,42
"M",17,172,53
"M",17,180,66
"F",17,163,52
"M",17,173,66
"M",17,166,53
"M",17,171,63
"F",17,168,59
"F",17,151,49
"M",17,175,70
"M",17,177,53
"F",17,158,63
"M",17,175,62
"M",17,165,56
"M",17,154,55
"M",17,177,75
"F",17,162,56
"F",17,157,77
"F",17,162,51
"M",17,173,59
"M",17,177,66
"M",17,165,54
"M",17,173,61
"F",17,154,41
"M",17,177,77
"M",17,167,61
"F",17,160,50
"M",17,161,52
"M",17,163,54
"F",17,157,52
"M",17,171,62
"F",17,155,47
"F",17,157,49
"F",17,153,48
"F",17,155,52
"F",17,164,63
"M",17,174,88
"F",17,155,51
"F",17,151,47
"F",17,157,54
"F",17,164,57
"F",17,169,76
"F",17,151,50
"F",17,160,50
"F",17,166,48
"F",17,152,66
"M",17,175,61
"F",17,153,76
"F",17,158,60
"F",17,160,48
"F",17,153,67
"M",17,180,83
"F",17,158,52
"M",17,171,75
"F",17,155,51
"M",17,172,69
"F",17,152,37
"M",17,170,72
"M",17,163,51
"F",17,149,40
"F",17,152,50
"F",17,152,51
"M",17,179,71
"M",17,172,65
"F",17,151,48
"M",17,160,60
"F",17,159,52
"M",17,172,59
"F",17,154,52
"M",17,164,45
"F",17,154,48
"M",17,170,74
"M",17,176,67
"M",17,177,62
"F",17,155,49
"F",17,152,47
"M",17,186,62
"M",17,162,45
"F",17,150,42
"F",17,155,56
"M",17,183,78
"M",17,169,58
"M",17,173,61
"M",17,172,65
"F",17,163,53
"M",17,165,72
"F",17,155,51
"M",17,162,48
"M",17,170,78
"F",17,150,54
"F",17,153,51
"F",17,151,49
"F",17,146,34
"F",17,157,45
"F",17,156,45
"M",17,168,61
"F",17,160,47
"F",17,144,37
"M",17,173,55
"M",17,185,66
"F",17,162,50
"M",17,167,61
"M",17,163,55
"M",17,182,95
"F",17,160,49
"M",17,169,72
"F",17,156,56
"M",17,171,46
"M",17,162,57
"M",17,167,58
"F",17,155,55
"F",17,156,49
"F",17,155,52
"F",17,156,51
"M",17,169,60
"M",17,169,57
"F",17,169,81
"M",17,175,99
"M",17,167,75
"F",17,160,50
"M",17,171,52
"F",17,155,45
"F",17,158,54
"F",17,147,49
"M",17,179,86
"F",17,156,58
"M",17,162,58
"F",17,161,58
"F",17,160,47
"F",17,160,49
"M",17,171,66
"M",17,172,49
"M",17,162,51
"M",17,176,62
"F",17,156,50
"F",17,153,46
"M",17,185,82
"F",17,146,40
"M",17,165,66
"F",17,169,59
"M",17,166,57
"F",17,150,40
"F",17,164,58
"F",17,156,49
"F",17,160,49
"F",17,155,50
"M",17,174,62
"M",17,168,54
"M",17,182,64
"F",17,155,65
"F",17,157,52
"M",17,170,61
"M",17,158,61
"M",17,169,50
"M",17,163,48
"F",17,158,52
"F",17,161,45
"M",17,166,60
"F",17,158,48
"F",17,165,81
"F",17,165,55
"M",17,175,64
"F",17,161,44
"M",17,169,61
"F",17,153,48
"M",17,175,94
"M",17,159,58
"F",17,157,47
"F",17,157,62
"M",17,174,60
"M",17,167,64
"M",17,180,70
"M",17,165,68
"F",17,161,60
"M",17,185,77
"F",17,152,53
"M",17,170,55
"F",17,156,72
"F",17,154,46
"M",17,173,55
"M",17,179,52
"M",17,172,53
"M",17,180,69
"M",17,170,70
"M",17,174,55
"M",17,168,53
"F",17,159,52
"F",17,155,57
"F",17,155,46
"M",17,170,62
"F",17,161,55
"F",17,156,51
"F",17,159,62
"M",17,171,66
"M",17,176,57
"M",17,162,67
"F",17,154,57
"M",17,161,54
"F",17,159,60
"F",17,156,54
"M",17,167,54
"F",17,150,53
"M",17,162,64
"M",17,173,90
"F",17,161,62
"M",17,171,72
"F",17,150,49
"M",17,170,54
"F",17,158,46
"M",17,169,58
"M",17,172,55
"F",17,157,46
"M",17,176,57
"F",17,162,68
"M",17,174,57
"F",17,146,44
"M",17,176,61
"F",17,154,52
"F",17,159,52
"F",17,156,59
"M",17,172,69
"M",17,173,55
"F",17,154,47
"M",17,166,56
"M",17,165,61
"M",17,174,55
"F",17,151,49
"F",17,158,43
"F",17,160,50
"M",17,168,43
"M",17,168,53
"M",17,165,54
"M",17,178,62
"M",17,159,47
"F",17,153,55
"M",17,171,52
"M",17,170,69
"M",17,164,54
"F",17,157,55
"F",17,163,56
"M",17,167,63
"F",17,161,50
"M",17,167,73
"M",17,164,64
"F",17,156,52
"F",17,148,50
"F",17,165,50
"M",17,172,85
"F",17,165,48
"M",17,163,56
"M",17,171,79
"M",17,166,56
"M",17,169,67
"M",17,166,82
"M",17,171,68
"F",17,160,59
"F",17,157,72
"M",17,167,62
"M",17,167,58
"M",17,161,85
"F",17,156,48
"M",17,171,59
"F",17,153,54
"M",17,179,66
"M",17,172,63
"M",17,171,65
"F",17,153,63
"M",17,182,69
"M",17,168,55
"F",17,156,53
"M",17,173,65
"F",17,160,49
"M",17,181,61
"F",17,167,61
"F",17,149,46
"F",17,158,49
"F",17,162,89
"F",17,163,65
"M",17,182,76
"F",17,158,54
"F",17,158,65
"M",17,165,63
"M",17,176,55
"M",17,166,51
"F",17,164,62
"M",17,173,66
"F",17,156,51
"M",17,170,65
"M",17,173,67
"M",17,169,53
"M",17,173,59
"F",17,150,54
"M",17,166,55
"F",17,160,69
"M",17,172,63
"M",17,168,62
"F",17,153,50
"M",17,172,83
"F",17,161,59
"F",17,155,53
"M",17,166,48
"F",17,154,45
"M",17,171,69
"F",17,150,54
"M",17,171,59
"M",17,174,96
"F",17,154,50
"F",17,154,64
"F",17,156,46
"M",17,162,61
"F",17,161,56
"M",17,161,58
"F",17,158,56
"F",17,149,60
"F",17,157,48
"M",17,171,56
"F",17,159,67
"M",17,168,47
"M",17,170,61
"F",17,153,52
"M",17,171,53
"F",17,159,50
"M",17,167,71
"M",17,175,55
"M",17,164,61
"M",17,154,58
